pennsylvania  6016906 votes,    0.519 % trump,    0.468 % biden, 2020-11-04T22:03:40Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6019273 votes,    0.519 % trump,    0.468 % biden, 2020-11-04T22:04:30ZOkay: 
pennsylvania  6020536 votes,    0.519 % trump,    0.468 % biden, 2020-11-04T22:07:16ZOkay: 
pennsylvania  6021329 votes,    0.519 % trump,    0.468 % biden, 2020-11-04T22:09:56ZOkay: 
pennsylvania  6021665 votes,    0.519 % trump,    0.468 % biden, 2020-11-04T22:12:53ZOkay: 
pennsylvania  6028585 votes,    0.519 % trump,    0.469 % biden, 2020-11-04T22:18:53ZOkay: 
pennsylvania  6030891 votes,    0.519 % trump,    0.468 % biden, 2020-11-04T22:19:53ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
pennsylvania  6041418 votes,    0.518 % trump,    0.469 % biden, 2020-11-04T22:36:54Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6044744 votes,    0.518 % trump,    0.469 % biden, 2020-11-04T22:38:51ZOkay: 
pennsylvania  6055413 votes,    0.518 % trump,     0.47 % biden, 2020-11-04T22:41:51ZOkay: 
pennsylvania  6057779 votes,    0.518 % trump,    0.469 % biden, 2020-11-04T22:42:49ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
pennsylvania  6059144 votes,    0.518 % trump,    0.469 % biden, 2020-11-04T22:52:52ZOkay: 
pennsylvania  6068493 votes,    0.517 % trump,     0.47 % biden, 2020-11-04T22:54:49Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6086774 votes,    0.516 % trump,    0.471 % biden, 2020-11-04T22:56:52ZOkay: 
pennsylvania  6094579 votes,    0.516 % trump,    0.471 % biden, 2020-11-04T23:08:51ZOkay: 
pennsylvania  6104416 votes,    0.516 % trump,    0.472 % biden, 2020-11-04T23:12:52ZOkay: 
pennsylvania  6108995 votes,    0.515 % trump,    0.472 % biden, 2020-11-04T23:14:52Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6111185 votes,    0.515 % trump,    0.472 % biden, 2020-11-04T23:18:51ZOkay: 
pennsylvania  6114382 votes,    0.515 % trump,    0.472 % biden, 2020-11-04T23:24:51ZOkay: 
pennsylvania  6117742 votes,    0.515 % trump,    0.472 % biden, 2020-11-04T23:37:49ZOkay: 
pennsylvania  6118161 votes,    0.515 % trump,    0.472 % biden, 2020-11-04T23:42:53ZOkay: 
pennsylvania  6138839 votes,    0.514 % trump,    0.473 % biden, 2020-11-04T23:48:53ZOkay: 
pennsylvania  6156210 votes,    0.514 % trump,    0.474 % biden, 2020-11-05T00:02:52ZOkay: 
pennsylvania  6158220 votes,    0.514 % trump,    0.474 % biden, 2020-11-05T00:12:49ZOkay: 
pennsylvania  6158532 votes,    0.514 % trump,    0.474 % biden, 2020-11-05T00:20:52ZOkay: 
pennsylvania  6192278 votes,    0.513 % trump,    0.475 % biden, 2020-11-05T00:22:55ZOkay: 
pennsylvania  6192283 votes,    0.513 % trump,    0.475 % biden, 2020-11-05T00:28:52ZOkay: 
pennsylvania  6202692 votes,    0.512 % trump,    0.475 % biden, 2020-11-05T00:34:29Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6203291 votes,    0.512 % trump,    0.475 % biden, 2020-11-05T00:35:50ZOkay: 
pennsylvania  6214990 votes,    0.512 % trump,    0.476 % biden, 2020-11-05T00:36:50ZOkay: 
pennsylvania  6235328 votes,    0.511 % trump,    0.477 % biden, 2020-11-05T00:37:49ZOkay: 
pennsylvania  6236205 votes,    0.511 % trump,    0.477 % biden, 2020-11-05T00:39:58ZOkay: 
pennsylvania  6244104 votes,     0.51 % trump,    0.477 % biden, 2020-11-05T00:46:50Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6260716 votes,     0.51 % trump,    0.477 % biden, 2020-11-05T00:50:52ZOkay: 
pennsylvania  6260933 votes,     0.51 % trump,    0.477 % biden, 2020-11-05T01:00:53ZOkay: 
pennsylvania  6266545 votes,     0.51 % trump,    0.478 % biden, 2020-11-05T01:03:50ZOkay: 
pennsylvania  6277135 votes,    0.509 % trump,    0.478 % biden, 2020-11-05T01:20:52Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6286548 votes,    0.509 % trump,    0.478 % biden, 2020-11-05T02:01:53ZOkay: 
pennsylvania  6286988 votes,    0.509 % trump,    0.478 % biden, 2020-11-05T02:06:44ZOkay: 
pennsylvania  6288273 votes,    0.509 % trump,    0.478 % biden, 2020-11-05T02:18:57ZOkay: 
pennsylvania  6298446 votes,    0.508 % trump,    0.479 % biden, 2020-11-05T02:44:56Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6302995 votes,    0.508 % trump,    0.479 % biden, 2020-11-05T03:15:51ZOkay: 
pennsylvania  6308738 votes,    0.508 % trump,    0.479 % biden, 2020-11-05T03:50:46ZOkay: 
pennsylvania  6310056 votes,    0.508 % trump,    0.479 % biden, 2020-11-05T03:53:43ZOkay: 
pennsylvania  6310521 votes,    0.508 % trump,    0.479 % biden, 2020-11-05T03:57:43ZOkay: 
pennsylvania  6339381 votes,    0.507 % trump,     0.48 % biden, 2020-11-05T04:04:21ZOkay: 
pennsylvania  6348708 votes,    0.507 % trump,    0.481 % biden, 2020-11-05T04:09:54ZOkay: 
pennsylvania  6350453 votes,    0.507 % trump,    0.481 % biden, 2020-11-05T13:54:50ZOkay: 
pennsylvania  6351124 votes,    0.507 % trump,    0.481 % biden, 2020-11-05T13:58:46ZOkay: 
pennsylvania  6371807 votes,    0.505 % trump,    0.482 % biden, 2020-11-05T14:04:26Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6381341 votes,    0.505 % trump,    0.482 % biden, 2020-11-05T14:08:57ZOkay: 
pennsylvania  6395065 votes,    0.504 % trump,    0.483 % biden, 2020-11-05T14:34:58ZOkay: 
pennsylvania  6395065 votes,    0.504 % trump,    0.483 % biden, 2020-11-05T15:10:56ZOkay: 
pennsylvania  6395168 votes,    0.504 % trump,    0.483 % biden, 2020-11-05T15:11:46ZOkay: 
pennsylvania  6395722 votes,    0.504 % trump,    0.483 % biden, 2020-11-05T15:22:47ZOkay: 
pennsylvania  6395795 votes,    0.504 % trump,    0.483 % biden, 2020-11-05T15:59:43ZOkay: 
pennsylvania  6400302 votes,    0.504 % trump,    0.483 % biden, 2020-11-05T16:42:46ZOkay: 
pennsylvania  6413416 votes,    0.503 % trump,    0.484 % biden, 2020-11-05T16:48:32ZOkay: 
pennsylvania  6413483 votes,    0.503 % trump,    0.484 % biden, 2020-11-05T16:56:47ZOkay: 
pennsylvania  6421676 votes,    0.503 % trump,    0.485 % biden, 2020-11-05T16:58:46ZOkay: 
pennsylvania  6424399 votes,    0.503 % trump,    0.485 % biden, 2020-11-05T17:16:46ZOkay: 
pennsylvania  6424679 votes,    0.503 % trump,    0.485 % biden, 2020-11-05T17:18:46ZOkay: 
pennsylvania  6427755 votes,    0.503 % trump,    0.485 % biden, 2020-11-05T18:12:45ZOkay: 
pennsylvania  6430206 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T18:18:46Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6434721 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T19:08:56ZOkay: 
pennsylvania  6438947 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T19:30:40ZOkay: 
pennsylvania  6441717 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T19:32:40ZOkay: 
pennsylvania  6442296 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T19:36:41ZOkay: 
pennsylvania  6443127 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T19:55:33ZOkay: 
pennsylvania  6443732 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T19:56:39ZOkay: 
pennsylvania  6446158 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T19:58:40ZOkay: 
pennsylvania  6446192 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T20:14:40ZOkay: 
pennsylvania  6447134 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T20:32:40ZOkay: 
pennsylvania  6449426 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T20:40:41ZOkay: 
pennsylvania  6451620 votes,    0.502 % trump,    0.485 % biden, 2020-11-05T20:44:39ZOkay: 
pennsylvania  6458803 votes,    0.501 % trump,    0.486 % biden, 2020-11-05T21:03:39Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6465366 votes,    0.501 % trump,    0.486 % biden, 2020-11-05T21:04:40ZOkay: 
pennsylvania  6465452 votes,    0.501 % trump,    0.486 % biden, 2020-11-05T21:20:41ZOkay: 
pennsylvania  6467282 votes,    0.501 % trump,    0.486 % biden, 2020-11-05T21:22:41ZOkay: 
pennsylvania  6467526 votes,    0.501 % trump,    0.486 % biden, 2020-11-05T21:38:40ZOkay: 
pennsylvania  6473853 votes,    0.501 % trump,    0.486 % biden, 2020-11-05T21:40:40ZOkay: 
pennsylvania  6473918 votes,    0.501 % trump,    0.486 % biden, 2020-11-05T21:44:40ZOkay: 
pennsylvania  6478349 votes,    0.501 % trump,    0.486 % biden, 2020-11-05T21:48:40ZOkay: 
pennsylvania  6487875 votes,    0.501 % trump,    0.487 % biden, 2020-11-05T21:52:40ZOkay: 
pennsylvania  6487887 votes,    0.501 % trump,    0.487 % biden, 2020-11-05T22:06:40ZOkay: 
pennsylvania  6489220 votes,    0.501 % trump,    0.487 % biden, 2020-11-05T22:44:44ZOkay: 
pennsylvania  6494639 votes,    0.501 % trump,    0.487 % biden, 2020-11-05T22:46:56ZOkay: 
pennsylvania  6525078 votes,      0.5 % trump,    0.488 % biden, 2020-11-05T22:52:41ZOkay: 
pennsylvania  6525483 votes,      0.5 % trump,    0.488 % biden, 2020-11-05T23:14:13ZOkay: 
pennsylvania  6529899 votes,    0.499 % trump,    0.488 % biden, 2020-11-05T23:26:53Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6534533 votes,    0.499 % trump,    0.488 % biden, 2020-11-05T23:46:41ZOkay: 
pennsylvania  6534738 votes,    0.499 % trump,    0.488 % biden, 2020-11-05T23:52:44ZOkay: 
pennsylvania  6547218 votes,    0.499 % trump,    0.489 % biden, 2020-11-06T00:08:34ZOkay: 
pennsylvania  6547337 votes,    0.499 % trump,    0.489 % biden, 2020-11-06T00:12:10ZOkay: 
pennsylvania  6547763 votes,    0.498 % trump,    0.489 % biden, 2020-11-06T00:20:12Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6548699 votes,    0.498 % trump,    0.489 % biden, 2020-11-06T00:52:34ZOkay: 
pennsylvania  6557566 votes,    0.498 % trump,    0.489 % biden, 2020-11-06T01:20:41ZOkay: 
pennsylvania  6561696 votes,    0.498 % trump,    0.489 % biden, 2020-11-06T01:24:38ZOkay: 
pennsylvania  6571671 votes,    0.498 % trump,     0.49 % biden, 2020-11-06T01:32:40ZOkay: 
pennsylvania  6579145 votes,    0.497 % trump,     0.49 % biden, 2020-11-06T01:50:36Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6580387 votes,    0.497 % trump,     0.49 % biden, 2020-11-06T02:04:35ZOkay: 
pennsylvania  6583180 votes,    0.497 % trump,     0.49 % biden, 2020-11-06T02:06:34ZOkay: 
pennsylvania  6598330 votes,    0.497 % trump,     0.49 % biden, 2020-11-06T02:34:40ZOkay: 
pennsylvania  6600761 votes,    0.497 % trump,     0.49 % biden, 2020-11-06T03:12:40ZOkay: 
pennsylvania  6608807 votes,    0.496 % trump,    0.491 % biden, 2020-11-06T03:32:40Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6622716 votes,    0.496 % trump,    0.492 % biden, 2020-11-06T03:42:34ZOkay: 
pennsylvania  6626581 votes,    0.495 % trump,    0.492 % biden, 2020-11-06T04:28:44Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6627835 votes,    0.495 % trump,    0.492 % biden, 2020-11-06T04:50:41ZOkay: 
pennsylvania  6633384 votes,    0.495 % trump,    0.492 % biden, 2020-11-06T04:58:43ZOkay: 
pennsylvania  6639262 votes,    0.495 % trump,    0.492 % biden, 2020-11-06T06:30:10ZOkay: 
pennsylvania  6638982 votes,    0.495 % trump,    0.492 % biden, 2020-11-06T12:22:44Z -- FAULT: TOTAL VOTES DECREASED!
pennsylvania  6638983 votes,    0.495 % trump,    0.492 % biden, 2020-11-06T12:40:29ZOkay: 
pennsylvania  6639009 votes,    0.495 % trump,    0.492 % biden, 2020-11-06T12:42:12ZOkay: 
pennsylvania  6670421 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T13:49:46ZOkay: 
pennsylvania  6670727 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T14:52:40ZOkay: 
pennsylvania  6673676 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T14:56:39ZOkay: 
pennsylvania  6673812 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T15:05:37ZOkay: 
pennsylvania  6673827 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T15:22:46ZOkay: 
pennsylvania  6673851 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T15:25:21ZOkay: 
pennsylvania  6673915 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T16:02:45ZOkay: 
pennsylvania  6678806 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T16:14:41ZOkay: 
pennsylvania  6679106 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T16:38:40ZOkay: 
pennsylvania  6681723 votes,    0.493 % trump,    0.494 % biden, 2020-11-06T17:02:40ZOkay: 
pennsylvania  6688707 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T17:52:39ZOkay: 
pennsylvania  6692850 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T18:22:39ZOkay: 
pennsylvania  6692868 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T18:38:40ZOkay: 
pennsylvania  6693045 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T18:52:41ZOkay: 
pennsylvania  6693437 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T19:00:40ZOkay: 
pennsylvania  6694914 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T19:08:39ZOkay: 
pennsylvania  6694944 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T19:13:03ZOkay: 
pennsylvania  6695327 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T19:16:22ZOkay: 
pennsylvania  6695582 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T20:14:41ZOkay: 
pennsylvania  6695586 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T20:26:42ZOkay: 
pennsylvania  6695772 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T20:45:39ZOkay: 
pennsylvania  6696065 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T20:50:40ZOkay: 
pennsylvania  6696367 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T20:56:40ZOkay: 
pennsylvania  6699030 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T20:57:38ZOkay: 
pennsylvania  6701100 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T21:05:09ZOkay: 
pennsylvania  6701213 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T21:10:40ZOkay: 
pennsylvania  6701224 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T21:16:40ZOkay: 
pennsylvania  6701431 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T21:21:40ZOkay: 
pennsylvania  6701439 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T21:24:40ZOkay: 
pennsylvania  6701438 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T21:25:07Z -- FAULT: TOTAL VOTES DECREASED!
pennsylvania  6701440 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T21:32:40ZOkay: 
pennsylvania  6701967 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T21:36:40ZOkay: 
pennsylvania  6702052 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T22:00:40ZOkay: 
pennsylvania  6702091 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T22:10:39ZOkay: 
pennsylvania  6702454 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T22:22:40ZOkay: 
pennsylvania  6702516 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T22:34:39ZOkay: 
pennsylvania  6704217 votes,    0.493 % trump,    0.495 % biden, 2020-11-06T23:24:40ZOkay: 
pennsylvania  6704760 votes,    0.492 % trump,    0.495 % biden, 2020-11-06T23:38:39Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6707052 votes,    0.492 % trump,    0.495 % biden, 2020-11-06T23:39:22ZOkay: 
pennsylvania  6708095 votes,    0.492 % trump,    0.495 % biden, 2020-11-06T23:40:51ZOkay: 
pennsylvania  6708532 votes,    0.492 % trump,    0.495 % biden, 2020-11-06T23:48:40ZOkay: 
pennsylvania  6711274 votes,    0.492 % trump,    0.495 % biden, 2020-11-07T00:09:47ZOkay: 
pennsylvania  6714029 votes,    0.492 % trump,    0.495 % biden, 2020-11-07T00:10:39ZOkay: 
pennsylvania  6714234 votes,    0.492 % trump,    0.495 % biden, 2020-11-07T00:59:09ZOkay: 
pennsylvania  6716992 votes,    0.492 % trump,    0.495 % biden, 2020-11-07T01:40:46ZOkay: 
pennsylvania  6719069 votes,    0.492 % trump,    0.495 % biden, 2020-11-07T01:42:20ZOkay: 
pennsylvania  6719418 votes,    0.492 % trump,    0.495 % biden, 2020-11-07T01:46:12ZOkay: 
pennsylvania  6728674 votes,    0.492 % trump,    0.496 % biden, 2020-11-07T02:40:18ZOkay: 
pennsylvania  6731875 votes,    0.491 % trump,    0.496 % biden, 2020-11-07T03:40:45Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
pennsylvania  6734725 votes,    0.491 % trump,    0.496 % biden, 2020-11-07T16:21:38ZOkay: 
pennsylvania  6734725 votes,    0.491 % trump,    0.496 % biden, 2020-11-07T16:26:03ZOkay: 
pennsylvania  6741948 votes,    0.491 % trump,    0.496 % biden, 2020-11-07T16:27:37ZOkay: 
pennsylvania  6744205 votes,    0.491 % trump,    0.496 % biden, 2020-11-07T16:28:40ZOkay: 
rhode-island  513323 votes,    0.389 % trump,    0.596 % biden, 2020-11-10T13:09:07Z EXCLUDED, sampleTime > highCutoff
rhode-island  513411 votes,    0.389 % trump,    0.596 % biden, 2020-11-10T23:02:51Z EXCLUDED, sampleTime > highCutoff
rhode-island  513503 votes,    0.389 % trump,    0.596 % biden, 2020-11-10T23:02:58Z EXCLUDED, sampleTime > highCutoff
rhode-island     2958 votes,     0.41 % trump,     0.57 % biden, 2020-11-04T01:14:14ZOkay: 
rhode-island     8231 votes,     0.42 % trump,     0.56 % biden, 2020-11-04T01:16:02ZOkay: 
rhode-island    20446 votes,     0.49 % trump,    0.491 % biden, 2020-11-04T01:18:01ZOkay: 
rhode-island    42193 votes,    0.508 % trump,    0.472 % biden, 2020-11-04T01:22:01ZOkay: 
rhode-island    73105 votes,    0.509 % trump,    0.471 % biden, 2020-11-04T01:26:02ZOkay: 
rhode-island    96102 votes,    0.512 % trump,    0.468 % biden, 2020-11-04T01:28:01ZOkay: 
rhode-island   124809 votes,    0.534 % trump,    0.447 % biden, 2020-11-04T01:32:02ZOkay: 
rhode-island   127594 votes,    0.535 % trump,    0.446 % biden, 2020-11-04T01:33:56ZOkay: 
rhode-island   152904 votes,    0.537 % trump,    0.443 % biden, 2020-11-04T01:35:06ZOkay: 
rhode-island   161933 votes,    0.539 % trump,    0.441 % biden, 2020-11-04T01:36:00ZOkay: 
rhode-island   166726 votes,     0.54 % trump,     0.44 % biden, 2020-11-04T01:40:57ZOkay: 
rhode-island   171060 votes,    0.541 % trump,    0.439 % biden, 2020-11-04T01:43:59ZOkay: 
rhode-island   173429 votes,    0.541 % trump,    0.439 % biden, 2020-11-04T01:45:58ZOkay: 
rhode-island   173628 votes,    0.541 % trump,    0.438 % biden, 2020-11-04T01:52:02ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
rhode-island   173840 votes,    0.541 % trump,    0.439 % biden, 2020-11-04T02:01:57ZOkay: 
rhode-island   174291 votes,    0.542 % trump,    0.438 % biden, 2020-11-04T02:22:26ZOkay: 
rhode-island   174631 votes,    0.542 % trump,    0.438 % biden, 2020-11-04T02:33:01ZOkay: 
rhode-island   175315 votes,    0.541 % trump,    0.438 % biden, 2020-11-04T02:33:32ZOkay: 
rhode-island   175443 votes,    0.541 % trump,    0.438 % biden, 2020-11-04T02:34:27ZOkay: 
rhode-island   175493 votes,    0.541 % trump,    0.438 % biden, 2020-11-04T03:11:12ZOkay: 
rhode-island   181818 votes,    0.532 % trump,    0.448 % biden, 2020-11-04T03:11:48ZOkay: 
rhode-island   183459 votes,    0.533 % trump,    0.448 % biden, 2020-11-04T03:37:16ZOkay: 
rhode-island   196730 votes,    0.526 % trump,    0.455 % biden, 2020-11-04T03:37:55ZOkay: 
rhode-island   205725 votes,    0.523 % trump,    0.458 % biden, 2020-11-04T03:47:58ZOkay: 
rhode-island   212407 votes,     0.51 % trump,    0.472 % biden, 2020-11-04T03:55:15ZOkay: 
rhode-island   222983 votes,    0.501 % trump,    0.481 % biden, 2020-11-04T03:56:46ZOkay: 
rhode-island   243820 votes,    0.495 % trump,    0.487 % biden, 2020-11-04T03:56:52ZOkay: 
rhode-island   263672 votes,    0.489 % trump,    0.494 % biden, 2020-11-04T04:10:20ZOkay: 
rhode-island   267432 votes,    0.488 % trump,    0.495 % biden, 2020-11-04T04:24:39ZOkay: 
rhode-island   267419 votes,    0.488 % trump,    0.495 % biden, 2020-11-04T04:54:56Z -- FAULT: TOTAL VOTES DECREASED!
rhode-island   327644 votes,    0.486 % trump,    0.498 % biden, 2020-11-04T06:00:04ZOkay: 
rhode-island   477068 votes,    0.393 % trump,    0.592 % biden, 2020-11-04T06:08:50ZOkay: 
rhode-island   481695 votes,    0.393 % trump,    0.592 % biden, 2020-11-04T06:12:55ZOkay: 
rhode-island        0 votes,        0 % trump,        0 % biden, 2020-11-04T07:01:20ZEXCLUDE: ZERO TOTAL VOTES: 
rhode-island   500390 votes,    0.392 % trump,    0.594 % biden, 2020-11-04T21:13:02ZOkay: 
rhode-island   505201 votes,    0.391 % trump,    0.594 % biden, 2020-11-06T21:48:51ZOkay: 
south-carolina  236247 votes,    0.482 % trump,    0.505 % biden, 2020-11-04T01:31:46Z EXCLUDED, DUPLICATE TIMESTAMP
south-carolina 2515928 votes,    0.551 % trump,    0.434 % biden, 2020-11-09T16:41:40Z EXCLUDED, sampleTime > highCutoff
south-carolina 2513809 votes,    0.551 % trump,    0.434 % biden, 2020-11-09T19:56:50Z EXCLUDED, sampleTime > highCutoff
south-carolina 2513824 votes,    0.551 % trump,    0.434 % biden, 2020-11-10T15:06:51Z EXCLUDED, sampleTime > highCutoff
south-carolina 2513329 votes,    0.551 % trump,    0.434 % biden, 2020-11-11T15:55:18Z EXCLUDED, sampleTime > highCutoff
south-carolina      437 votes,    0.705 % trump,    0.295 % biden, 2020-11-04T00:13:12ZOkay: 
south-carolina      694 votes,    0.604 % trump,    0.396 % biden, 2020-11-04T00:14:44ZOkay: 
south-carolina     1919 votes,    0.713 % trump,    0.287 % biden, 2020-11-04T00:16:15ZOkay: 
south-carolina     2171 votes,    0.656 % trump,    0.344 % biden, 2020-11-04T00:16:31ZOkay: 
south-carolina     2596 votes,    0.633 % trump,    0.367 % biden, 2020-11-04T00:18:24ZOkay: 
south-carolina     3266 votes,    0.664 % trump,    0.336 % biden, 2020-11-04T00:22:53ZOkay: 
south-carolina     3568 votes,    0.672 % trump,    0.328 % biden, 2020-11-04T00:24:07ZOkay: 
south-carolina     5139 votes,    0.704 % trump,    0.296 % biden, 2020-11-04T00:25:48ZOkay: 
south-carolina     5955 votes,    0.676 % trump,    0.324 % biden, 2020-11-04T00:26:01ZOkay: 
south-carolina     7190 votes,    0.704 % trump,    0.296 % biden, 2020-11-04T00:27:06ZOkay: 
south-carolina     7940 votes,    0.704 % trump,    0.296 % biden, 2020-11-04T00:29:06ZOkay: 
south-carolina     8529 votes,    0.713 % trump,    0.287 % biden, 2020-11-04T00:31:28ZOkay: 
south-carolina    10041 votes,    0.704 % trump,    0.296 % biden, 2020-11-04T00:32:07ZOkay: 
south-carolina    11385 votes,    0.672 % trump,    0.327 % biden, 2020-11-04T00:32:39ZOkay: 
south-carolina    11647 votes,    0.669 % trump,     0.33 % biden, 2020-11-04T00:33:53ZOkay: 
south-carolina    13346 votes,    0.648 % trump,    0.351 % biden, 2020-11-04T00:35:17ZOkay: 
south-carolina    13971 votes,    0.648 % trump,    0.352 % biden, 2020-11-04T00:37:55ZOkay: 
south-carolina    18067 votes,    0.647 % trump,    0.351 % biden, 2020-11-04T00:39:05ZOkay: 
south-carolina    26352 votes,    0.562 % trump,    0.434 % biden, 2020-11-04T00:40:59ZOkay: 
south-carolina    26483 votes,    0.562 % trump,    0.434 % biden, 2020-11-04T00:41:20ZOkay: 
south-carolina    26751 votes,    0.563 % trump,    0.433 % biden, 2020-11-04T00:42:03ZOkay: 
south-carolina    33832 votes,    0.559 % trump,    0.435 % biden, 2020-11-04T00:47:41ZOkay: 
south-carolina    33986 votes,    0.559 % trump,    0.436 % biden, 2020-11-04T00:51:56ZOkay: 
south-carolina    79291 votes,    0.462 % trump,    0.528 % biden, 2020-11-04T00:53:56ZOkay: 
south-carolina    79742 votes,    0.464 % trump,    0.527 % biden, 2020-11-04T00:57:59ZOkay: 
south-carolina    84566 votes,    0.452 % trump,    0.538 % biden, 2020-11-04T00:58:36ZOkay: 
south-carolina    87758 votes,     0.45 % trump,     0.54 % biden, 2020-11-04T00:59:15ZOkay: 
south-carolina    89718 votes,    0.451 % trump,     0.54 % biden, 2020-11-04T01:00:15ZOkay: 
south-carolina    96514 votes,    0.441 % trump,     0.55 % biden, 2020-11-04T01:01:03ZOkay: 
south-carolina   114078 votes,    0.458 % trump,    0.532 % biden, 2020-11-04T01:03:35ZOkay: 
south-carolina   121134 votes,    0.465 % trump,    0.526 % biden, 2020-11-04T01:06:02ZOkay: 
south-carolina   122180 votes,    0.467 % trump,    0.523 % biden, 2020-11-04T01:07:41ZOkay: 
south-carolina   128792 votes,    0.468 % trump,    0.522 % biden, 2020-11-04T01:09:21ZOkay: 
south-carolina   139206 votes,    0.453 % trump,    0.537 % biden, 2020-11-04T01:10:16ZOkay: 
south-carolina   147392 votes,    0.449 % trump,    0.537 % biden, 2020-11-04T01:13:15ZOkay: 
south-carolina   169487 votes,     0.46 % trump,    0.527 % biden, 2020-11-04T01:13:58ZOkay: 
south-carolina   191945 votes,    0.463 % trump,    0.524 % biden, 2020-11-04T01:14:21ZOkay: 
south-carolina   193190 votes,    0.464 % trump,    0.523 % biden, 2020-11-04T01:16:18ZOkay: 
south-carolina   198551 votes,    0.468 % trump,    0.519 % biden, 2020-11-04T01:18:41ZOkay: 
south-carolina   200700 votes,     0.47 % trump,    0.518 % biden, 2020-11-04T01:22:08ZOkay: 
south-carolina   211642 votes,    0.476 % trump,    0.512 % biden, 2020-11-04T01:22:47ZOkay: 
south-carolina   217127 votes,    0.479 % trump,    0.508 % biden, 2020-11-04T01:23:59ZOkay: 
